timestamp,DecibelSource
1518781430458,75.74414326641518
1518781430459,71.39536490137725
1518781430476,67.5405149837791
1518781430498,66.61957068958448
1518781430548,73.79070135013818
1518781430563,77.26036262438903
1518781430585,78.14095197564677
1518781430607,79.57924193319786
1518781430625,78.16905146742678
1518781430657,77.17928768013633
1518781430700,78.617843620445
1518781430701,70.75229313141152
1518781430717,68.12701103645686
1518781430739,72.39157829372846
1518781430761,73.96561820337513
1518781430783,76.54104014274782
1518781430826,78.72637861736283
1518781430848,76.89590929989643
1518781430870,76.20659533634971
1518781430892,80.20312490482058
1518781430936,81.75808875515617
1518781430955,76.0299824267396
1518781430977,71.13386427055931
1518781430999,72.15423679123563
1518781431024,73.45420590939833
1518781431043,73.41054784963804
1518781431060,74.92821556263725
1518781431107,72.89345794773686
1518781431129,71.06353439957066
1518781431152,67.81842339527665
1518781431153,66.50776794247588
1518781431201,72.34769062605321
1518781431202,70.82543470573191
1518781431240,76.76691591356217
1518781431265,76.87032490581677
1518781431279,75.43722545722115
1518781431307,78.70487567875271
1518781431326,79.20674137478747
1518781431343,82.88425274394022
1518781431376,79.1657880705335
1518781431419,78.25675778342067
1518781431420,73.99846971387956
1518781431462,74.71411017789413
1518781431463,71.52425239271948
1518781431484,77.81857099599294
1518781431521,79.95210885928113
1518781431544,80.4225630224434
1518781431565,73.44058126591686
1518781431587,70.64811544610411
1518781431608,74.69100924229488
1518781431630,74.25626928870558
1518781431655,69.34031151433025
1518781431698,74.20669642441536
1518781431699,74.67919175128745
1518781431717,72.1174673169426
1518781431743,76.06558035184564
1518781431761,73.3890845069374
1518781431782,69.79814162511785
1518781431832,72.49643678341285
1518781431834,66.08200844618136
1518781431873,66.45630654464507
1518781431874,68.13642441517499
1518781431917,70.12728096154004
1518781431919,71.9617848322268
1518781431967,73.41909821512249
1518781431980,73.4643518411592
1518781432002,72.23085640173112
1518781432023,75.70571708817855
1518781432044,76.50262816739559
1518781432066,73.39753150765698
1518781432110,68.05383645235003
1518781432132,70.08017601023839
1518781432133,65.04329352850208
1518781432179,69.79000613714457
1518781432198,65.65214208422447
1518781432241,62.243096916889726
1518781432258,57.82100707951503
1518781432293,53.5540076920094
1518781432294,47.20207641827717
1518781432337,67.13978200457737
1518781432338,75.0796891384866
1518781432374,68.68564245231366
1518781432421,72.6926338963805
1518781432439,72.3415914837253
1518781432461,75.7252347240368
1518781432479,65.12613604286152
1518781432524,62.9360359014316
1518781432546,62.74565401911519
1518781432564,63.66458890287818
1518781432595,60.32190847122378
1518781432596,53.71586466194698
1518781432638,49.30805156042013
1518781432681,44.12907615751327
1518781432682,42.66307254393836
1518781432697,42.098313367565055
1518781432722,44.811936446164424
1518781432740,41.8503895573296
1518781432762,39.996173214966376
1518781432807,37.84135943666936
1518781432829,36.647272493244984
1518781432849,37.90560511352194
1518781432867,37.05676994451459
1518781432897,36.08289362679804
1518781432898,35.58143731151575
1518781432945,35.03727925352858
1518781432958,37.09540664528525
1518781432976,35.02913380393885
1518781433005,36.3125327154227
