timestamp,DecibelSource
1518781454477,31.030636313854334
1518781454518,32.683136025833925
1518781454557,32.397597734370834
1518781454597,32.41691672874042
1518781454637,30.081387454429205
1518781454678,27.978052520735
1518781454717,28.660211651144248
1518781454758,29.18861673754591
1518781454798,30.467537701418376
1518781454837,31.885017663423284
1518781454878,31.264537587364757
1518781454918,28.829835885084915
1518781454957,30.946945106026668
1518781454998,27.868713934898754
1518781455038,29.957100968859145
1518781455078,31.41954132179646
1518781455118,30.087864100943772
1518781455157,32.11082830510542
1518781455197,27.827880468802032
1518781455237,30.740828499295077
1518781455278,30.73683172115517
1518781455318,30.52074419052826
1518781455358,29.95053405488074
1518781455398,31.78962823248161
1518781455438,31.954083420121904
1518781455497,34.033143593767164
1518781455537,33.652577941193755
1518781455578,32.032302465381356
1518781455618,32.408942536452294
1518781455657,30.83077095966626
1518781455697,31.721807276678618
1518781455738,30.437704654213213
1518781455778,30.58983245522199
1518781455818,28.439234702416442
1518781455857,32.326932776343746
1518781455898,31.877825077947406
1518781455937,31.422810228349235
1518781455977,31.141397992780668
1518781456017,33.150532410544386
1518781456058,30.262771578795792
1518781456097,29.83535930573574
1518781456137,33.74518204189754
1518781456178,35.270142362258945
1518781456218,34.17329131712889
1518781456257,30.73161914177495
1518781456298,30.508372429424774
1518781456337,33.23358353557773
1518781456377,31.72471800377206
1518781456417,34.837118376048515
1518781456457,34.175997547147986
1518781456497,34.55704230645214
1518781456538,34.021383174762995
1518781456578,34.704145110114005
1518781456618,34.64139102059618
1518781456658,37.127312763552915
1518781456697,35.66489050555359
1518781456738,33.52998530540437
1518781456798,33.27726013513848
1518781456838,31.350816923610974
1518781456878,31.91832776890555
1518781456918,32.22845319353233
1518781456958,31.41655854792028
1518781456998,32.251883774963986
1518781457037,31.495615359244738
1518781457077,34.726993256003055
1518781457117,34.48095698948897
1518781457157,33.15450558644549
1518781457197,32.54366106536799
1518781457237,35.10839622051262
1518781457277,29.929443592101
1518781457318,37.6785021834664
1518781457358,36.20297128044367
1518781457398,33.23770343166518
1518781457437,31.115692842319277
1518781457478,31.152359584109774
1518781457518,31.713194056403676
1518781457558,30.98423332502426
1518781457598,31.77696213426914
1518781457638,30.621436413356655
1518781457678,30.957420530073808
1518781457717,29.312693969926286
1518781457757,30.092647050239773
1518781457798,28.289100868814042
1518781457838,35.82618133695065
1518781457878,35.573414848855464
